workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,Contradict,VPinf,Enough
105,3EWIJTFFVO8TIJ0TW2TODDSJGMS0E5,11,54,"""English""","""Yes""",Trial8,12 51-rude-CxC-noE CxC Ann_was_eating_pasta_with_her_friends. She_used_her_fingers. 5 rude She_was_using_a_fork. to_use_her_fingers noE,8,12,51-rude-CxC-noE,CxC,Ann_was_eating_pasta_with_her_friends.,She_used_her_fingers.,5,rude,She_was_using_a_fork.,to_use_her_fingers,noE
45,379J5II41OH6FFPFLVF7BXK7JK3LEZ,7,30,"""English""","""Yes""",Trial8,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,8,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na
61,3IXQG4FA2TZD7ACMM7AR5GNRGTA9BR,4,26,"""English""","""Yes""",Trial8,5 10-stupid-CxC-E CxC Zack_saw_two_wasps_in_his_drink. He_took_a_sip. 6 stupid_enough He_threw_away_his_drink. to_take_a_sip E,8,5,10-stupid-CxC-E,CxC,Zack_saw_two_wasps_in_his_drink.,He_took_a_sip.,6,stupid_enough,He_threw_away_his_drink.,to_take_a_sip,E
58,3M0NZ3JDP1ZQOLDQPVDDFIPSL0CZ5V,8,31,"""English""","""Yes""",Trial8,9 28-lucky-CxC-noE CxC Eve_has_a_5th_grade_education. She_got_a_minimum_wage_job 5 lucky She_can't_get_a_job. to_get_a_minimum_wage_job noE,8,9,28-lucky-CxC-noE,CxC,Eve_has_a_5th_grade_education.,She_got_a_minimum_wage_job,5,lucky,She_can't_get_a_job.,to_get_a_minimum_wage_job,noE
17,3WETL7AQWT9P3S6X4OI4BHKD65D352,8,22,"""English""","""Yes""",Trial8,9 13-fortunate-CnC-E CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 6 fortunate_enough She_lost_a_leg. to_get_away_with_a_few_cuts E,8,9,13-fortunate-CnC-E,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,6,fortunate_enough,She_lost_a_leg.,to_get_away_with_a_few_cuts,E
9,3S06PH7KSR5OX27BWQM4L0T8L2Y1DH,11,31,"""English""","""Yes""",Trial8,12 17-fortunate-CxC-E CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 2 fortunate_enough She_didn't_have_anything. to_have_a_flower_bouquet E,8,12,17-fortunate-CxC-E,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,2,fortunate_enough,She_didn't_have_anything.,to_have_a_flower_bouquet,E
47,31JLPPHS2UVBB2CF93E3KNK4N0IO3S,8,25,"""English""","""Yes""",Trial8,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 2 sad She_shared_an_apartment_with_some_friends. to_live_alone na,8,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,2,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na
88,3SB4CE2TJVWYPWPSJ9G9Q8P35EDXA0,10,40,"""English""","""Yes""",Trial8,11 59-mean-CxC-E CxC Jack's_daughter_is_lactose_intolerant. He_gave_her_a_milk_shake. 5 mean_enough He_gave_her_an_ice_tea. to_give_her_a_milk_shake E,8,11,59-mean-CxC-E,CxC,Jack's_daughter_is_lactose_intolerant.,He_gave_her_a_milk_shake.,5,mean_enough,He_gave_her_an_ice_tea.,to_give_her_a_milk_shake,E
123,3Q8GYXHFEP3DGS2GXHT54KO7CIP5C1,8,27,"""english""","""Yes""",Trial8,9 19-brave-CnC-E CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 7 brave_enough He_watched_from_the_river_bank. to_jump_into_the_river E,8,9,19-brave-CnC-E,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,7,brave_enough,He_watched_from_the_river_bank.,to_jump_into_the_river,E
14,3Z2R0DQ0JHF0ET37BPX2W1LYDKC2ER,10,34,"""English""","""Yes""",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na
19,3DBQWDE4Y6ZW7WZ7M72JKVIJBM35NJ,7,26,"""english""","""Yes""",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 2 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,2,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na
95,3MMN5BL1WZ5NBZR3WNZQSJVZS043MT,0,20,"""English""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
24,3WJ1OXY92AH8AVOKB14HA98AE578A6,7,34,"""English""","""Yes""",Trial8,8 49-rude-CxC-noE CxC Ann's_neighbor_greeted_her. She_ignored_him. 2 rude She_greeted_him_back. to_ignore_him noE,8,8,49-rude-CxC-noE,CxC,Ann's_neighbor_greeted_her.,She_ignored_him.,2,rude,She_greeted_him_back.,to_ignore_him,noE
30,31HQ4X3T3SB7PYUXMQZC0EOMKBBLSZ,1,36,"""English""","""Yes""",Trial8,2 9-stupid-CxC-noE CxC Zack_was_sitting_in_the_bath_tub. He_used_the_hair_dryer. 4 stupid He_was_far_away_from_all_electrical_appliances. to_use_the_hair_dryer noE,8,2,9-stupid-CxC-noE,CxC,Zack_was_sitting_in_the_bath_tub.,He_used_the_hair_dryer.,4,stupid,He_was_far_away_from_all_electrical_appliances.,to_use_the_hair_dryer,noE
125,3TK8OJTYM1MD8BQZ8DXOSIHDOP7PV7,3,22,"""English""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
102,3907X2AHF064BKSXK3DDQDK2RRE2PC,1,24,"""English""","""Yes""",Trial8,2 15-fortunate-CxC-E CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 3 fortunate_enough She_was_wearing_high_heels. to_be_wearing_flip-flops E,8,2,15-fortunate-CxC-E,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,3,fortunate_enough,She_was_wearing_high_heels.,to_be_wearing_flip-flops,E
99,3GLB5JMZFXWL1HXEE977SNXENRGDGS,11,26,"""English""","""Yes""",Trial8,12 17-fortunate-CxC-E CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 6 fortunate_enough She_didn't_have_anything. to_have_a_flower_bouquet E,8,12,17-fortunate-CxC-E,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,6,fortunate_enough,She_didn't_have_anything.,to_have_a_flower_bouquet,E
112,3WAKVUDHUWHOPQXZ71T2WAO9AOT7UU,8,36,"""english""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
106,3VNXK88KKCJSGOASRO1R6SHYJLP9VW,11,30,"""english""","""Yes""",Trial8,12 51-rude-CxC-noE CxC Ann_was_eating_pasta_with_her_friends. She_used_her_fingers. 3 rude She_was_using_a_fork. to_use_her_fingers noE,8,12,51-rude-CxC-noE,CxC,Ann_was_eating_pasta_with_her_friends.,She_used_her_fingers.,3,rude,She_was_using_a_fork.,to_use_her_fingers,noE
129,3X4JMASXCMAVBGO9MBRYC5MYDPG0B6,7,35,"""English""","""Yes""",Trial8,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,8,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na
80,30X31N5D63RQTF3TPZAMR08BQZFSAR,0,25,"""English""","""Yes""",Trial8,1 27-lucky-CxC-E CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 7 lucky_enough She_lost_out_to_the_other_woman. to_be_chosen E,8,1,27-lucky-CxC-E,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,7,lucky_enough,She_lost_out_to_the_other_woman.,to_be_chosen,E
91,3MH9DQ757WD7IJ8004XW2N129REGU8,2,27,"""English""","""Yes""",Trial8,3 2-smart-CxC-E CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 5 smart_enough She_did_nothing. to_call_the_police E,8,3,2-smart-CxC-E,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,5,smart_enough,She_did_nothing.,to_call_the_police,E
72,3TOK3KHVJTJTCLD2BFHTX4WKS27O70,5,37,"""English""","""Yes""",Trial8,6 43-polite-CxC-noE CxC Chad's_friend_wanted_to_change_her_clothing. He_closed_his_eyes. 5 polite He_watched_her_change. to_close_his_eyes noE,8,6,43-polite-CxC-noE,CxC,Chad's_friend_wanted_to_change_her_clothing.,He_closed_his_eyes.,5,polite,He_watched_her_change.,to_close_his_eyes,noE
51,3EFE17QCRC6532B7V5KE8MVF3U7HST,4,31,"""English""","""Yes""",Trial8,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,8,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na
103,3EF8EXOTT1W10O736M8FOYOLQMXJ1F,2,38,"""English""","""Yes""",Trial8,3 18-fortunate-CxC-noE CxC Sue_needed_to_get_some_rest. She_fell_asleep. 5 fortunate She_just_couldn't_get_any_sleep. to_fall_asleep noE,8,3,18-fortunate-CxC-noE,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,5,fortunate,She_just_couldn't_get_any_sleep.,to_fall_asleep,noE
74,33SA9F9TRXVMQ91EP9M9K81NHRBWE7,3,34,"""English""","""Yes""",Trial8,4 27-lucky-CxC-noE CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 6 lucky She_lost_out_to_the_other_woman. to_be_chosen noE,8,4,27-lucky-CxC-noE,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,6,lucky,She_lost_out_to_the_other_woman.,to_be_chosen,noE
49,33OOO72IVHMF1UD6YDB370ULSLHCT5,2,24,"""English""","""Yes""",Trial8,3 2-smart-CxC-E CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 5 smart_enough She_did_nothing. to_call_the_police E,8,3,2-smart-CxC-E,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,5,smart_enough,She_did_nothing.,to_call_the_police,E
54,3Z4GS9HPNVBMRFL3UT0RMIAP2DZ77V,4,33,"""ENGLISH""","""Yes""",Trial8,5 15-fortunate-CnC-noE CnC Sue_was_traveling_in_France. She_spoke_some_French. 3 fortunate She_couldn't_understand_the_language. to_speak_some_French noE,8,5,15-fortunate-CnC-noE,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,3,fortunate,She_couldn't_understand_the_language.,to_speak_some_French,noE
43,31EUONYN2V4VNBEYTDK93ICNEKGVO1,9,24,"""English""","""Yes""",Trial8,10 30-lucky-CnC-E CnC Eve_was_in_a_car_accident. She_got_away_unscathed. 7 lucky_enough She_got_badly_hurt. to_get_away_unscathed E,8,10,30-lucky-CnC-E,CnC,Eve_was_in_a_car_accident.,She_got_away_unscathed.,7,lucky_enough,She_got_badly_hurt.,to_get_away_unscathed,E
110,3FFJ6VRIL1P5YO2FSLJFYSQB8F4I01,3,28,"""English""","""Yes""",Trial8,4 22-brave-CnC-noE CnC Greg_saw_a_man_hit_a_dog. He_stood_up_to_the_man. 7 brave He_walked_away. to_stand_up_to_the_man noE,8,4,22-brave-CnC-noE,CnC,Greg_saw_a_man_hit_a_dog.,He_stood_up_to_the_man.,7,brave,He_walked_away.,to_stand_up_to_the_man,noE
3,38BQUHLA9W1CXOKPFLJIGMTANR4MOB,5,34,"""English""","""Yes""",Trial8,6 23-brave-CnC-noE CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 5 brave He_used_a_fake_name. to_use_his_own_name noE,8,6,23-brave-CnC-noE,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,5,brave,He_used_a_fake_name.,to_use_his_own_name,noE
18,3ZQIG0FLQEH3SKN0KZBJKCP9HMGVWE,3,28,"""English""","""Yes""",Trial8,4 27-lucky-CxC-noE CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 5 lucky She_lost_out_to_the_other_woman. to_be_chosen noE,8,4,27-lucky-CxC-noE,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,5,lucky,She_lost_out_to_the_other_woman.,to_be_chosen,noE
7,32UTUBMZ7GXB4HPPP8FNXYCO7LXVBX,2,30,"""English""","""Yes""",Trial8,3 56-mean-CnC-E CnC Jack_saw_a_hungry_dog. He_pretended_to_have_food_for_him. 6 mean_enough He_walked_away. to_pretend_to_have_food_for_him E,8,3,56-mean-CnC-E,CnC,Jack_saw_a_hungry_dog.,He_pretended_to_have_food_for_him.,6,mean_enough,He_walked_away.,to_pretend_to_have_food_for_him,E
33,33F859I566E6MGU5KJYJIXLFZ6NBHO,0,22,"""english""","""Yes""",Trial8,1 27-lucky-CxC-E CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 7 lucky_enough She_lost_out_to_the_other_woman. to_be_chosen E,8,1,27-lucky-CxC-E,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,7,lucky_enough,She_lost_out_to_the_other_woman.,to_be_chosen,E
107,37ZHEEHM6WN4QWKGSHX191Y9XBF73S,3,38,"""English""","""Yes""",Trial8,4 1-smart-CnC-E CnC Jane_wanted_to_get_a_good_job. She_got_her_high_school_degree. 5 smart_enough She_dropped_out_of_high_school. to_get_her_high_school_degree E,8,4,1-smart-CnC-E,CnC,Jane_wanted_to_get_a_good_job.,She_got_her_high_school_degree.,5,smart_enough,She_dropped_out_of_high_school.,to_get_her_high_school_degree,E
31,34BBWHLWHACY6E30LSC05NZF9KKWII,4,33,"""English""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
70,3QAPZX2QN4E1N3OD3IYNBCJUJJ920C,0,26,"""english""","""Yes""",Trial8,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,8,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
97,3TVSS0C0E11OFSJBF4B4JU1OK10TWW,3,30,"""English""","""Yes""",Trial8,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,8,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
78,36W0OB37HWF24EXLQXEM4FSIQ9AHZ1,0,20,"""english""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
94,374TNBHA8BWFCHMJD1ZXZMBHB21QYE,9,35,"""English""","""Yes""",Trial8,10 1-smart-CxC-noE CxC Jane's_father_couldn't_hear_the_TV. She_turned_up_the_volume. 3 smart She_didn't_change_the_volume. to_turn_up_the_volume noE,8,10,1-smart-CxC-noE,CxC,Jane's_father_couldn't_hear_the_TV.,She_turned_up_the_volume.,3,smart,She_didn't_change_the_volume.,to_turn_up_the_volume,noE
23,3VAR3R6G1P2XCZILLK9ZB4SF3MGO8Q,5,34,"""English""","""Yes""",Trial8,6 30-lucky-CxC-noE CxC Eve_did_not_understand_her_chemistry_class. She_got_a_B. 5 lucky She_failed_the_class. to_get_a_B noE,8,6,30-lucky-CxC-noE,CxC,Eve_did_not_understand_her_chemistry_class.,She_got_a_B.,5,lucky,She_failed_the_class.,to_get_a_B,noE
121,3MH9DQ757WD7IJ8004XW2N129RHGUB,0,23,"""English""","""Yes""",Trial8,1 50-rude-CnC-E CnC Ann_was_visiting_her_older_brother. She_insulted_his_wife. 5 rude_enough She_was_kind_to_his_unfriendly_wife. to_insult_his_wife E,8,1,50-rude-CnC-E,CnC,Ann_was_visiting_her_older_brother.,She_insulted_his_wife.,5,rude_enough,She_was_kind_to_his_unfriendly_wife.,to_insult_his_wife,E
27,3NC5L260MON6RES8TYF5LW91QQTOF7,0,31,"""English""","""Yes""",Trial8,1 33-wise-CnC-noE CnC Paul_ran_a_marathon_on_Sunday. He_went_to_bed_early_the_night_before. 3 wise He_stayed_up_late_on_Saturday. to_go_to_bed_early_the_night_before noE,8,1,33-wise-CnC-noE,CnC,Paul_ran_a_marathon_on_Sunday.,He_went_to_bed_early_the_night_before.,3,wise,He_stayed_up_late_on_Saturday.,to_go_to_bed_early_the_night_before,noE
40,37TRT2X24QS2DMPV8J14UA1UCYRBJT,2,31,"""English""","""Yes""",Trial8,3 50-rude-CxC-E CxC Ann_got_reprimanded_by_her_boss. She_ignored_him. 3 rude_enough She_apologized_for_her_mistake. to_ignore_him E,8,3,50-rude-CxC-E,CxC,Ann_got_reprimanded_by_her_boss.,She_ignored_him.,3,rude_enough,She_apologized_for_her_mistake.,to_ignore_him,E
56,3R0T90IZ1SDBWPR0EDCW8HFW2RBCGY,2,37,"""English""","""Yes""",Trial8,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,8,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na
8,3SLE99ER0NESD1UZQ54QI4PKVW4BZE,5,37,"""English""","""Yes""",Trial8,6 56-mean-CnC-noE CnC Jack_saw_a_hungry_dog. He_pretended_to_have_food_for_him. 5 mean He_walked_away. to_pretend_to_have_food_for_him noE,8,6,56-mean-CnC-noE,CnC,Jack_saw_a_hungry_dog.,He_pretended_to_have_food_for_him.,5,mean,He_walked_away.,to_pretend_to_have_food_for_him,noE
122,3HFNH7HEMHFFQQ1JJVDRSM4D66BGQ6,3,20,"""English""","""Yes""",Trial8,4 42-foolish-CnC-noE CnC Kate_took_her_nephew_to_the_playground. She_wore_high_heels. 5 foolish She_wore_sneakers. to_wear_high_heels noE,8,4,42-foolish-CnC-noE,CnC,Kate_took_her_nephew_to_the_playground.,She_wore_high_heels.,5,foolish,She_wore_sneakers.,to_wear_high_heels,noE
134,3RXCAC0YIRQ9KM1NX1WR6VJDC0RG8X,7,33,"""English""","""Yes""",Trial8,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,8,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na
131,3FIJLY1B6U5OCE498YSKAWER0VQPFQ,3,36,"""English""","""Yes""",Trial8,4 59-mean-CnC-E CnC Jack_bumped_his_shopping_cart_into_a_woman. He_laughed_when_she_cried. 5 mean_enough He_felt_bad_and_apologized. to_laugh_when_she_cried E,8,4,59-mean-CnC-E,CnC,Jack_bumped_his_shopping_cart_into_a_woman.,He_laughed_when_she_cried.,5,mean_enough,He_felt_bad_and_apologized.,to_laugh_when_she_cried,E
1,3MTMREQS4VJJ0WK294KNOPBWWCHAWU,3,26,"""English""","""Yes""",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
96,3PM8NZGV8YHQCCW985DVG8489W9QXA,6,36,"""English""","""Yes""",Trial8,7 52-rude-CnC-noE CnC Ann_was_standing_in_front_of_her_friend's_door. She_was_eavesdropping. 1 rude She_knocked_to_let_him_know_she_was_there. to_be_eavesdropping noE,8,7,52-rude-CnC-noE,CnC,Ann_was_standing_in_front_of_her_friend's_door.,She_was_eavesdropping.,1,rude,She_knocked_to_let_him_know_she_was_there.,to_be_eavesdropping,noE
29,3DL65MZB8DGDCBV98IM88EUKPBWCEH,11,22,"""English""","""Yes""",Trial8,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,8,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na
55,354GIDR5ZB7URTLZOVU9SOQFMLQ00R,11,42,"""English""","""Yes""",Trial8,12 45-polite-CxC-E CxC Chad_watched_a_street_comedian. He_laughed. 5 polite_enough He_frowned_because_he_didn't_like_the_act. to_laugh E,8,12,45-polite-CxC-E,CxC,Chad_watched_a_street_comedian.,He_laughed.,5,polite_enough,He_frowned_because_he_didn't_like_the_act.,to_laugh,E
53,3A1PQ49WVHI59ICDIM5UCL86DUZ1HY,6,25,"""English""","""Yes""",Trial8,7 5-smart-CnC-E CnC Jane's_computer_was_hacked. She_changed_her_passwords_immediately. 5 smart_enough She_kept_using_the_same_passwords. to_change_her_passwords_immediately E,8,7,5-smart-CnC-E,CnC,Jane's_computer_was_hacked.,She_changed_her_passwords_immediately.,5,smart_enough,She_kept_using_the_same_passwords.,to_change_her_passwords_immediately,E
52,3B2X28YI3WGQPRAOO07FL6WPQS96BK,4,31,"""English""","""Yes""",Trial8,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,8,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na
109,36U2A8VAG10T1EOO0WF030Z8CWAYKV,4,67,"""English""","""Yes""",Trial8,5 55-mean-CnC-noE CnC Jack_walked_past_an_old_man_with_a_cane. He_pushed_the_man. 1 mean He_steered_clear_of_the_man. to_push_the_man noE,8,5,55-mean-CnC-noE,CnC,Jack_walked_past_an_old_man_with_a_cane.,He_pushed_the_man.,1,mean,He_steered_clear_of_the_man.,to_push_the_man,noE
64,3LS2AMNW5FR3I3IH7EQZXVDFXS4OQ3,11,33,"""English""","""Yes""",Trial8,12 30-lucky-CxC-E CxC Eve_did_not_understand_her_chemistry_class. She_got_a_B. 5 lucky_enough She_failed_the_class. to_get_a_B E,8,12,30-lucky-CxC-E,CxC,Eve_did_not_understand_her_chemistry_class.,She_got_a_B.,5,lucky_enough,She_failed_the_class.,to_get_a_B,E
50,3D8YOU6S9EL5LQJUOROAQWODFDG6U1,6,27,"""English%2C+Spanish""","""Yes""",Trial8,7 59-mean-CnC-noE CnC Jack_bumped_his_shopping_cart_into_a_woman. He_laughed_when_she_cried. 1 mean He_felt_bad_and_apologized. to_laugh_when_she_cried noE,8,7,59-mean-CnC-noE,CnC,Jack_bumped_his_shopping_cart_into_a_woman.,He_laughed_when_she_cried.,1,mean,He_felt_bad_and_apologized.,to_laugh_when_she_cried,noE
113,3DQQ64TANGMQN0Q4YN2KEK0RVYGPWO,5,32,"""english""","""Yes""",Trial8,6 23-brave-CnC-noE CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 6 brave He_used_a_fake_name. to_use_his_own_name noE,8,6,23-brave-CnC-noE,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,6,brave,He_used_a_fake_name.,to_use_his_own_name,noE
