workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,Answer.comments,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,VPinf,ConDissonant
115,32N49TQG3GJ6L7KXJUFR2NSIQ98AVQ,9,59,"""English""","""Yes""","""Very+interesting+study.+How+language+changes+is+fascinating.+Good+luck+with+the+project.""",Trial15,10 46-polite-CnC CnC Chad_was_standing_in_front_of_his_friend's_door. He_knocked_gently. 1 polite to_knock_gently,15,10,46-polite-CnC,CnC,Chad_was_standing_in_front_of_his_friend's_door.,He_knocked_gently.,1,polite,to_knock_gently,C
100,3WQ3B2KGE8HVI59RIUVYQA58JNMB1X,9,32,"""English""","""Yes""","""""",Trial15,10 15-fortunate-CnD CnD Sue_was_traveling_in_France. She_got_robbed. 6 fortunate to_get_robbed,15,10,15-fortunate-CnD,CnD,Sue_was_traveling_in_France.,She_got_robbed.,6,fortunate,to_get_robbed,D
96,3VHHR074H3IL60A5YN115NSQY3ZL7Q,6,60,"""English""","""Yes""","""This+was+an+interesting+experiment.""",Trial15,7 23-brave-CnD CnD Greg_wrote_a_controversial_article. He_used_a_fake_name. 5 brave to_use_a_fake_name,15,7,23-brave-CnD,CnD,Greg_wrote_a_controversial_article.,He_used_a_fake_name.,5,brave,to_use_a_fake_name,D
104,3IAS3U3I0FH27QRN1YVCVTFDBT0B2E,8,59,"""English""","""Yes""","""""",Trial15,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 6 sad to_live_alone,15,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,6,sad,to_live_alone,filler
20,3IUZPWIU1O8PC9TOLVXCI3ES2U3KWO,1,25,"""English""","""Yes""","""""",Trial15,2 19-brave-CnC CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 1 brave to_jump_into_the_river,15,2,19-brave-CnC,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,1,brave,to_jump_into_the_river,C
143,3LEP4MGT3G1PA0P3YNFTRC6H8KODBO,1,26,"""English""","""Yes""","""It+seemed+easy%2C+but+kind+of+hurt+my+brain%2C+lol.+I'd+like+to+know+what+the+correct+answers+were+if+possible.+My+MTurk+ID%3A+ARBESUZTW115Z++Thanks""",Trial15,2 56-mean-CxC CxC Jack_didn't_like_the_movie_his_wife_was_watching. He_turned_off_the_movie. 7 mean to_turn_off_the_movie,15,2,56-mean-CxC,CxC,Jack_didn't_like_the_movie_his_wife_was_watching.,He_turned_off_the_movie.,7,mean,to_turn_off_the_movie,C
119,3TVSS0C0E11OFSJBF4B4JU1OL7UTW3,8,21,"""Nepali""","""No""","""My+dilemma+increased+more+once+I+began+to+read+the+sentence+both+ways.+But+in+some+case+they+were+straight+forward!""",Trial15,9 44-polite-CxC CxC Chad_was_watching_a_theater_play. He_applauded. 2 polite to_applaud,15,9,44-polite-CxC,CxC,Chad_was_watching_a_theater_play.,He_applauded.,2,polite,to_applaud,C
62,3COPXFW7XBDZS0WN99JHQ96W9WKKPB,2,38,"""english""","""Yes""","""""",Trial16,3 13-fortunate-CnC CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 3 fortunate to_get_away_with_a_few_cuts,16,3,13-fortunate-CnC,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,3,fortunate,to_get_away_with_a_few_cuts,C
150,3MX2NQ3YC9V1JQDBODPSIX9HE5XX5Q,1,38,"""English""","""Yes""","""Fun+survey%2C+wish+it+were+longer.""",Trial16,2 45-polite-CxD CxD Chad_saw_an_old_lady_trip_on_the_street. He_laughed. 7 polite to_laugh,16,2,45-polite-CxD,CxD,Chad_saw_an_old_lady_trip_on_the_street.,He_laughed.,7,polite,to_laugh,D
41,3MH9DQ757WD7IJ8004XW2N12AWUUGD,7,23,"""English""","""Yes""","""It+is+really+odd+how+the+word+'enough'+is+omitted+from+the+sentences.""",Trial16,8 28-lucky-CnC CnC Eve_bought_a_raffle_ticket._ She_won_the_first_prize. 1 lucky to_win_the_first_prize,16,8,28-lucky-CnC,CnC,Eve_bought_a_raffle_ticket._,She_won_the_first_prize.,1,lucky,to_win_the_first_prize,C
81,3SNVL38CI4TGYBNJ44XB697PAD5CKP,8,29,"""English%2C+Spanish""","""Yes""","""""",Trial16,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,16,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
112,3VD82FOHKQPZO28Y2WP4DQOYUIFCO9,6,46,"""English""","""Yes""","""""",Trial16,7 17-fortunate-CxD CxD Sue_is_allergic_to_pollen. She_had_a_flower_bouquet. 6 fortunate to_have_a_flower_bouquet,16,7,17-fortunate-CxD,CxD,Sue_is_allergic_to_pollen.,She_had_a_flower_bouquet.,6,fortunate,to_have_a_flower_bouquet,D
32,3GNA64GUZE5HATCZ2ZU0OPDOH2BQ5N,11,27,"""English""","""Yes""","""""",Trial16,12 22-brave-CxD CxD Greg_was_being_tickled_by_two_small_boys. He_took_them_on. 2 brave to_take_them_on,16,12,22-brave-CxD,CxD,Greg_was_being_tickled_by_two_small_boys.,He_took_them_on.,2,brave,to_take_them_on,D
146,3SLE99ER0NESD1UZQ54QI4PKW1HZBQ,2,40,"""English""","""Yes""","""""",Trial16,3 8-stupid-CnC CnC Zack_left_the_bar_drunk. He_drove_home. 3 stupid to_drive_home,16,3,8-stupid-CnC,CnC,Zack_left_the_bar_drunk.,He_drove_home.,3,stupid,to_drive_home,C
113,3NS0A6KXC49O4I2A6RW4JFGHCE9ZG7,7,28,"""English""","""Yes""","""""",Trial16,8 47-polite-CnC CnC Chad_had_insulted_his_wife. He_apologized. 1 polite to_apologize,16,8,47-polite-CnC,CnC,Chad_had_insulted_his_wife.,He_apologized.,1,polite,to_apologize,C
149,392CY0QWG1SMXCKGBM6HAVGOQWZI47,2,23,"""English""","""Yes""","""""",Trial16,3 55-mean-CnC CnC Jack_walked_past_an_old_man_with_a_cane. He_pushed_the_man. 7 mean to_push_the_man,16,3,55-mean-CnC,CnC,Jack_walked_past_an_old_man_with_a_cane.,He_pushed_the_man.,7,mean,to_push_the_man,C
23,36DSNE9QZ5ZMWGE4CO6Q0U1TK2NJOT,0,25,"""English""","""Yes""","""""",Trial16,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,16,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
55,3DOCMVPBTNF0XL5DQ7Y5ECI53CONNN,11,32,"""English""","""Yes""","""""",Trial16,12 29-lucky-CnC CnC Eve_wanted_to_be_a_model. She_had_beautiful_skin. 7 lucky to_have_beautiful_skin,16,12,29-lucky-CnC,CnC,Eve_wanted_to_be_a_model.,She_had_beautiful_skin.,7,lucky,to_have_beautiful_skin,C
58,33C7UALJVLZCG7BKFIBOZ8F7BGK81C,11,31,"""english""","""Yes""","""none""",Trial16,12 53-rude-CnD CnD Ann_had_insulted_her_husband. She_apologized. 6 rude to_apologize,16,12,53-rude-CnD,CnD,Ann_had_insulted_her_husband.,She_apologized.,6,rude,to_apologize,D
10,3CP1TO84PT20IAAE0O4ZS7FL1WX52O,6,38,"""english""","""Yes""","""""",Trial16,7 58-mean-CxD CxD Jack's_wife_had_asked_him_to_wake_her_really_early. He_woke_her_up_at_5am. 3 mean to_wake_her_up_at_5am,16,7,58-mean-CxD,CxD,Jack's_wife_had_asked_him_to_wake_her_really_early.,He_woke_her_up_at_5am.,3,mean,to_wake_her_up_at_5am,D
90,3L70J4KAZGNKRQKBS9FXW1MBQ1NAD8,6,57,"""english""","""Yes""","""""",Trial16,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,16,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
59,39ASUFLU6X81F964ZEIVMRFURYWXER,3,43,"""English""","""Yes""","""Thanks+for+the+hit.""",Trial16,4 5-smart-CnD CnD Jane's_computer_was_hacked. She_kept_using_the_same_passwords. 3 smart to_keep_using_the_same_passwords,16,4,5-smart-CnD,CnD,Jane's_computer_was_hacked.,She_kept_using_the_same_passwords.,3,smart,to_keep_using_the_same_passwords,D
80,3C5W7UE9CFRZRXYHGC6EZZK300NXMG,7,33,"""English""","""Yes""","""Thank+you.""",Trial16,8 38-foolish-CxC CxC Kate_had_a_broken_ankle. She_went_for_a_run. 3 foolish to_go_for_a_run,16,8,38-foolish-CxC,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,3,foolish,to_go_for_a_run,C
132,3N1FSUEFL515P14UJ856JY0BYRRD40,1,26,"""English""","""Yes""","""Some+of+the+sentences+were+ambiguous+or+logically+unsound+to+me%2C+which+why+I+responded+neither+%22yes%22+nor+%22no%22.""",Trial16,2 15-fortunate-CnC CnC Sue_was_traveling_in_France. She_spoke_some_French. 1 fortunate to_speak_some_French,16,2,15-fortunate-CnC,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,1,fortunate,to_speak_some_French,C
91,3WETL7AQWT9P3S6X4OI4BHKD7AX53Z,0,35,"""english""","""Yes""","""""",Trial16,1 7-stupid-CxC CxC Zack_had_the_measles. He_went_to_school. 1 stupid to_go_to_school,16,1,7-stupid-CxC,CxC,Zack_had_the_measles.,He_went_to_school.,1,stupid,to_go_to_school,C
151,3C2NJ6JBKAI48ZGK4O0LMOF7SHX2NB,6,22,"""english""","""Yes""","""Quick+and+thorough+experiment+on+the+English+language.""",Trial16,7 28-lucky-CxC CxC Eve_has_a_5th_grade_education. She_got_a_minimum_wage_job 6 lucky to_get_a_minimum_wage_job,16,7,28-lucky-CxC,CxC,Eve_has_a_5th_grade_education.,She_got_a_minimum_wage_job,6,lucky,to_get_a_minimum_wage_job,C
37,3YZ8UPK3VTNU17SVYI1DCWGNC43CUM,4,31,"""English""","""Yes""","""interesting+thank+you""",Trial16,5 16-fortunate-CnC CnC Sue_was_training_to_become_a_dancer. She_had_a_great_sense_of_rhythm. 1 fortunate to_have_a_great_sense_of_rhythm,16,5,16-fortunate-CnC,CnC,Sue_was_training_to_become_a_dancer.,She_had_a_great_sense_of_rhythm.,1,fortunate,to_have_a_great_sense_of_rhythm,C
133,3F0BG9B9MPO56ZH4H2QRZVUM7HNY7D,1,23,"""english""","""Yes""","""Thank+you!""",Trial16,2 39-foolish-CxD CxD Kate_was_getting_a_breast_exam. She_took_her_top_off. 7 foolish to_take_her_top_off,16,2,39-foolish-CxD,CxD,Kate_was_getting_a_breast_exam.,She_took_her_top_off.,7,foolish,to_take_her_top_off,D
61,3GNA64GUZE5HATCZ2ZU0OPDOH2B5Q2,11,46,"""English""","""Yes""","""""",Trial16,12 9-stupid-CnD CnD Zack_discovered_that_his_girlfriend_was_cheating. He_broke_up_with_her. 5 stupid to_break_up_with_her,16,12,9-stupid-CnD,CnD,Zack_discovered_that_his_girlfriend_was_cheating.,He_broke_up_with_her.,5,stupid,to_break_up_with_her,D
98,3QRYMNZ7FYIYSYAXN3KHNBOXSUATNU,6,43,"""English""","""Yes""","""It+was+an+interesting+study.""",Trial16,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,16,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
44,3STRJBFXOWSXKSPUQQS1VJ7TYZ5KTG,7,28,"""english""","""Yes""","""""",Trial16,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,16,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
4,3Z3ZLGNNSIVEWEPVOG679SF436L3QB,8,42,"""english""","""Yes""","""none""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
130,3GFK2QRXX9IMUQ8LE8T6GEVA53S5W6,1,42,"""English""","""Yes""","""""",Trial16,2 19-brave-CnC CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 7 brave to_jump_into_the_river,16,2,19-brave-CnC,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,7,brave,to_jump_into_the_river,C
82,3EA3QWIZ4IW6EXZ6QN7PI3SG6VGIT3,8,26,"""english""","""Yes""","""""",Trial16,9 56-mean-CxD CxD Jack's_young_daughter_was_watching_an_R-rated_movie. He_turned_off_the_movie. 7 mean to_turn_off_the_movie,16,9,56-mean-CxD,CxD,Jack's_young_daughter_was_watching_an_R-rated_movie.,He_turned_off_the_movie.,7,mean,to_turn_off_the_movie,D
73,3IAEQB9FMELHY3NETEBPEQJ2IKQDWM,8,28,"""English""","""Yes""","""""",Trial16,9 33-wise-CnC CnC Paul_ran_a_marathon_on_Sunday. He_went_to_bed_early_the_night_before. 1 wise to_go_to_bed_early_the_night_before,16,9,33-wise-CnC,CnC,Paul_ran_a_marathon_on_Sunday.,He_went_to_bed_early_the_night_before.,1,wise,to_go_to_bed_early_the_night_before,C
49,3JRJSWSMQHMPZBZQFPB7FBQQK3WE39,9,39,"""English""","""Yes""","""""",Trial16,10 49-rude-CxD CxD Ann's_neighbor_made_an_inappropriate_comment. She_ignored_him. 5 rude to_ignore_him,16,10,49-rude-CxD,CxD,Ann's_neighbor_made_an_inappropriate_comment.,She_ignored_him.,5,rude,to_ignore_him,D
103,37ZHEEHM6WN4QWKGSHX191Y9YGS37C,8,24,"""Russian%2C+French""","""Yes""","""""",Trial16,9 37-foolish-CxC CxC Kate_was_completely_broke. She_went_shopping. 3 foolish to_go_shopping,16,9,37-foolish-CxC,CxC,Kate_was_completely_broke.,She_went_shopping.,3,foolish,to_go_shopping,C
43,3H0W84IWBK3HIDKSQFC3X9T6QHCREQ,2,23,"""ENGLISH""","""Yes""","""""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
8,3FDJT1UU749VZQE4PUA3S31FIWKK5Q,4,25,"""English""","""Yes""","""""",Trial16,5 1-smart-CnD CnD Jane_wanted_to_get_a_good_job. She_dropped_out_of_high_school. 7 smart to_drop_out_of_high_school,16,5,1-smart-CnD,CnD,Jane_wanted_to_get_a_good_job.,She_dropped_out_of_high_school.,7,smart,to_drop_out_of_high_school,D
48,3FTF2T8WLRJ5VDAXHY6NSU0CRZC9W2,3,31,"""English""","""Yes""","""no""",Trial16,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,16,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
110,3EFE17QCRC6532B7V5KE8MVF4ZOSHW,5,25,"""English""","""Yes""","""None.""",Trial16,6 50-rude-CnC CnC Ann_was_visiting_her_older_brother. She_insulted_his_wife. 7 rude to_insult_his_wife,16,6,50-rude-CnC,CnC,Ann_was_visiting_her_older_brother.,She_insulted_his_wife.,7,rude,to_insult_his_wife,C
12,3BEFOD78W6U8TVA7W1492ON575K4MA,5,52,"""english""","""Yes""","""""",Trial16,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,16,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler
114,3OCHAWUVGOL419YEV0TYKMSZBVTXKC,1,52,"""English""","""Yes""","""I+thought+the+questions+were+pretty+direct.""",Trial16,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,16,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
18,3A4TN5196KJPWLMBYJUETHRXIW3CHN,11,24,"""English""","""Yes""","""""",Trial16,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,16,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
111,3HPZF4IVNMUBIGC08JY2FHM08SGCYM,1,26,"""English""","""Yes""","""""",Trial16,2 45-polite-CxD CxD Chad_saw_an_old_lady_trip_on_the_street. He_laughed. 5 polite to_laugh,16,2,45-polite-CxD,CxD,Chad_saw_an_old_lady_trip_on_the_street.,He_laughed.,5,polite,to_laugh,D
60,3LRLIPTPEQAS5WQLKQ1K0EH1AAMAKN,10,56,"""English""","""Yes""","""It+was+strange!++found+myself+reading+and+re-reading+some+of+the+sentences""",Trial16,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,16,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
45,30LSNF239UWCUY5T78NTHGJQ6I52IX,9,32,"""english""","""Yes""","""The+sentence+structures+are+very+weird.++I'm+not+sure+if+that's+on+purpose+or+not%2C+but+it's+not+the+way+English+is+usually+spoken+in+the+US.++(Not+sure+it+that's+helpful%2C+but+just+thought+you+should+know.)+""",Trial16,10 35-wise-CnC CnC Paul_was_staying_in_a_bad_part_of_town. He_stayed_at_home_at_night. 7 wise to_stay_at_home_at_night,16,10,35-wise-CnC,CnC,Paul_was_staying_in_a_bad_part_of_town.,He_stayed_at_home_at_night.,7,wise,to_stay_at_home_at_night,C
152,39OWYR0EPKSILSWAZLO3NN73558YFJ,6,33,"""english""","""Yes""","""""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
66,33OOO72IVHMF1UD6YDB370ULTQYTCE,3,21,"""english""","""Yes""","""""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
120,3DR23U6WE5FUYSXKU4HYXOUOE2BTE7,10,26,"""English""","""Yes""","""None""",Trial16,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 6 manage to_find_coins_anywhere,16,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,6,manage,to_find_coins_anywhere,filler
107,3PW9OPU9PQL1US9VZ12NPH24PGV125,3,28,"""English""","""Yes""","""""",Trial16,4 10-stupid-CnC CnC Zack_was_offered_some_contaminated_heroin. He_injected_it. 3 stupid to_inject_it,16,4,10-stupid-CnC,CnC,Zack_was_offered_some_contaminated_heroin.,He_injected_it.,3,stupid,to_inject_it,C
124,3NQL1CS15R97HPI0Z0T759APTZWVY4,6,33,"""english""","""Yes""","""""",Trial16,7 41-foolish-CnC CnC Kate's_doctor_told_her_to_lose_weight. She_ignored_him. 1 foolish to_ignore_him,16,7,41-foolish-CnC,CnC,Kate's_doctor_told_her_to_lose_weight.,She_ignored_him.,1,foolish,to_ignore_him,C
39,324G5B4FB39894LJ9UFI7302V4A07G,7,29,"""English""","""Yes""","""It+was+different+and+very+interesting.""",Trial16,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,16,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
46,3A9AA95ATWNWAHBK2MFBOKNEC6R5PD,9,28,"""English""","""Yes""","""""",Trial16,10 20-brave-CxD CxD Greg_was_asked_to_help_his_friend_move. He_agreed_to_do_it. 7 brave to_agree_to_do_it,16,10,20-brave-CxD,CxD,Greg_was_asked_to_help_his_friend_move.,He_agreed_to_do_it.,7,brave,to_agree_to_do_it,D
3,31Q0U3WYDPG8GT615DJIL8JC0WH17L,10,48,"""English""","""Yes""","""At+first+I+think+I+was+reading+the+questions+the+wrong+way.+It+was+an+interesting+survey.""",Trial16,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,16,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler
17,3EWIJTFFVO8TIJ0TW2TODDSJHRE0E2,8,27,"""english""","""Yes""","""""",Trial16,9 52-rude-CnD CnD Ann_was_standing_in_front_of_her_friend's_door. She_knocked_gently. 5 rude to_knock_gently,16,9,52-rude-CnD,CnD,Ann_was_standing_in_front_of_her_friend's_door.,She_knocked_gently.,5,rude,to_knock_gently,D
85,33L7PJKHCGZDPRNTH1VY5EY23ZD8TN,1,23,"""english""","""Yes""","""i+don't+really+understand""",Trial16,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 4 sad to_live_alone,16,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,4,sad,to_live_alone,filler
101,3BF51CHDTVB52TRVM31UYGPW9760HI,0,19,"""English""","""Yes""","""""",Trial16,1 18-fortunate-CxC CxC Sue_needed_to_get_some_rest. She_fell_asleep. 2 fortunate to_fall_asleep,16,1,18-fortunate-CxC,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,2,fortunate,to_fall_asleep,C
53,369J354OFDBMG8IZ4MZTMHNM7AFG60,5,34,"""English""","""Yes""","""fascinating.+I+really+had+to+think+on+the+answers.+Thanks""",Trial16,6 9-stupid-CxC CxC Zack_was_sitting_in_the_bath_tub. He_used_the_hair_dryer. 1 stupid to_use_the_hair_dryer,16,6,9-stupid-CxC,CxC,Zack_was_sitting_in_the_bath_tub.,He_used_the_hair_dryer.,1,stupid,to_use_the_hair_dryer,C
136,37ZHEEHM6WN4QWKGSHX191Y9YGU37E,11,31,"""English""","""Yes""","""""",Trial16,12 53-rude-CnD CnD Ann_had_insulted_her_husband. She_apologized. 7 rude to_apologize,16,12,53-rude-CnD,CnD,Ann_had_insulted_her_husband.,She_apologized.,7,rude,to_apologize,D
79,3MX2NQ3YC9V1JQDBODPSIX9HE505X1,8,21,"""English""","""Yes""","""""",Trial16,9 44-polite-CxC CxC Chad_was_watching_a_theater_play. He_applauded. 1 polite to_applaud,16,9,44-polite-CxC,CxC,Chad_was_watching_a_theater_play.,He_applauded.,1,polite,to_applaud,C
118,3YGXWBAF70IVK9YGJCAVZSITDRI4CU,11,23,"""English""","""Yes""","""""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
144,39LNWE0K4UXLEAEVQSXZNZEIP9PIUW,0,37,"""english""","""Yes""","""""",Trial16,1 29-lucky-CnD CnD Eve_wanted_to_be_a_model. She_had_bad_skin. 4 lucky to_have_bad_skin,16,1,29-lucky-CnD,CnD,Eve_wanted_to_be_a_model.,She_had_bad_skin.,4,lucky,to_have_bad_skin,D
68,3LRKMWOKB5IYPOU37CBFHBMG2V72ZU,6,23,"""English""","""Yes""","""""",Trial16,7 58-mean-CxD CxD Jack's_wife_had_asked_him_to_wake_her_really_early. He_woke_her_up_at_5am. 3 mean to_wake_her_up_at_5am,16,7,58-mean-CxD,CxD,Jack's_wife_had_asked_him_to_wake_her_really_early.,He_woke_her_up_at_5am.,3,mean,to_wake_her_up_at_5am,D
106,3P1L2B7AD1QSR624F9I3G9ELORVLO0,10,24,"""English""","""Yes""","""""",Trial16,11 7-stupid-CxD CxD Zack_wanted_to_get_a_good_job. He_went_to_school. 7 stupid to_go_to_school,16,11,7-stupid-CxD,CxD,Zack_wanted_to_get_a_good_job.,He_went_to_school.,7,stupid,to_go_to_school,D
29,3MAOD8E57QB59FJHSDLECE935Q0NX9,10,50,"""HINDI""","""Yes""","""Very+fair.""",Trial16,11 30-lucky-CxC CxC Eve_did_not_understand_her_chemistry_class. She_got_a_B. 1 lucky to_get_a_B,16,11,30-lucky-CxC,CxC,Eve_did_not_understand_her_chemistry_class.,She_got_a_B.,1,lucky,to_get_a_B,C
26,3WEV0KO0OMTORM65991OH1GHC7WDS9,8,24,"""English""","""Yes""","""""",Trial16,9 8-stupid-CnD CnD Zack_left_the_bar_drunk. He_called_a_taxi. 5 stupid to_call_a_taxi,16,9,8-stupid-CnD,CnD,Zack_left_the_bar_drunk.,He_called_a_taxi.,5,stupid,to_call_a_taxi,D
148,39GHHAVOMFSISN4MT4RHMWVO3BQJ4M,7,27,"""English""","""Yes""","""Fun+to+do""",Trial16,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 3 fail to_visit_Italy,16,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,3,fail,to_visit_Italy,filler
34,3N2BF7Y2VQV257Y2B8OSWDW9CA8HMB,2,29,"""English""","""Yes""","""""",Trial16,3 22-brave-CxC CxC Greg_was_being_attacked_by_five_men. He_took_them_on. 4 brave to_take_them_on,16,3,22-brave-CxC,CxC,Greg_was_being_attacked_by_five_men.,He_took_them_on.,4,brave,to_take_them_on,C
